Report_ID,Crime_Type,Severity,Latitude,Longitude,Timestamp
2684,Assault,Critical,17.060708,125.854011,2024-01-17 18:05:00
2685,Kidnapping,Critical,16.287173,117.177546,2024-02-24 04:29:00
2686,Drug Possession,High,5.909428,122.290997,2024-06-21 12:55:00
2687,Assault,High,5.135033,116.147919,2024-09-05 09:45:00
2688,Assault,High,13.158569,126.622088,2024-12-01 12:25:00
2689,Domestic Violence,High,13.575913,116.617831,2024-04-11 00:13:00
2690,Drug Trafficking,High,7.598047,123.900798,2024-03-07 16:34:00
2691,Theft,High,16.082298,118.563833,2024-02-06 09:47:00
2692,Assault,Critical,9.485669,121.822668,2024-12-12 15:28:00
2693,Drug Trafficking,Critical,13.47641,118.046714,2024-07-28 18:16:00
2694,Robbery,Critical,7.58899,116.069447,2024-05-08 01:13:00
2695,Drug Trafficking,Critical,7.014499,121.961983,2024-05-17 21:03:00
2696,Homicide,Critical,14.840153,116.833577,2024-05-16 04:54:00
2697,Domestic Violence,High,7.27393,122.988266,2024-08-04 01:32:00
2698,Fraud,High,8.055615,118.760448,2024-09-08 01:06:00
2699,Vandalism,Low,14.16779,126.649529,2024-07-02 06:13:00
2700,Cybercrime,Medium,5.905147,116.690613,2024-09-07 15:44:00
2701,Robbery,Critical,6.119323,124.408772,2024-11-20 17:13:00
2702,Theft,Medium,9.457573,124.485247,2024-09-20 05:19:00
2703,Assault,Critical,15.180085,119.509704,2024-09-17 18:28:00
2704,Public Disturbance,Medium,11.995729,124.397537,2024-08-16 06:22:00
2705,Drug Trafficking,High,13.221208,116.469694,2024-09-13 23:17:00
2706,Fraud,High,17.319645,119.568046,2024-10-20 15:09:00
2707,Terrorism Threat,Critical,17.161553,121.108318,2024-04-21 04:21:00
2708,Kidnapping,Critical,15.330029,120.241206,2024-01-18 19:48:00
2709,Kidnapping,Critical,16.035714,120.196031,2024-04-18 18:40:00
2710,Fire Incident,Critical,10.119941,120.778194,2024-05-05 19:32:00
2711,Kidnapping,Critical,13.30112,118.023006,2024-03-10 01:33:00
2712,Theft,High,11.612035,118.979791,2024-05-24 00:02:00
2713,Theft,High,10.491247,119.338743,2024-07-21 04:37:00
2714,Vandalism,Low,11.811487,123.961021,2024-11-11 04:42:00
2715,Fraud,Medium,11.82279,123.323681,2024-09-14 07:34:00
2716,Homicide,Critical,5.936685,119.556108,2024-12-13 02:56:00
2717,Cybercrime,Medium,8.292134,126.376718,2024-06-06 13:55:00
2718,Fraud,High,5.181546,119.388084,2024-04-25 11:46:00
2719,Domestic Violence,Critical,14.576806,120.718972,2024-03-29 17:26:00
2720,Kidnapping,Critical,12.414914,119.75207,2024-09-28 20:50:00
2721,Kidnapping,Critical,10.173946,126.674738,2024-02-15 23:11:00
2722,Theft,High,10.180119,118.707208,2024-08-25 12:46:00
2723,Vandalism,Medium,13.8742,125.92024,2024-12-12 17:58:00
2724,Burglary,High,13.081077,119.641668,2024-05-21 12:59:00
2725,Kidnapping,Critical,18.516635,124.597546,2024-06-15 16:47:00
2726,Vandalism,Low,11.840231,121.167278,2024-01-15 02:59:00
2727,Domestic Violence,High,10.378007,117.63191,2024-08-22 05:19:00
2728,Assault,Critical,11.47765,125.904736,2024-07-12 16:48:00
2729,Assault,Critical,10.454071,118.124999,2024-07-20 03:07:00
2730,Kidnapping,Critical,10.092954,124.555352,2024-12-10 23:19:00
2731,Vandalism,Low,13.862977,119.599358,2024-12-17 09:13:00
2732,Kidnapping,Critical,15.97158,126.523344,2024-12-18 22:42:00
2733,Domestic Violence,High,16.53791,123.104257,2024-03-28 15:29:00
2734,Cybercrime,Medium,15.296928,118.144374,2024-07-24 16:16:00
2735,Vandalism,Medium,10.921879,125.004452,2024-01-08 22:44:00
2736,Cybercrime,High,7.85936,119.257137,2024-01-21 23:41:00
2737,Fraud,Medium,10.160843,124.533766,2024-04-17 11:45:00
2738,Terrorism Threat,Critical,13.762458,122.107908,2024-11-19 09:53:00
2739,Domestic Violence,High,18.116642,121.015376,2024-05-24 00:28:00
2740,Terrorism Threat,Critical,8.986679,122.451284,2024-08-23 01:24:00
2741,Theft,Medium,5.733929,119.591918,2024-12-13 09:57:00
2742,Traffic Accident,Medium,9.413762,123.925514,2024-01-19 13:02:00
2743,Fraud,High,10.537528,119.592715,2024-01-26 03:31:00
2744,Cybercrime,High,12.918636,122.253826,2024-02-10 16:12:00
2745,Kidnapping,Critical,11.953473,126.196436,2024-04-11 21:07:00
2746,Kidnapping,Critical,6.431545,117.797199,2024-06-20 03:09:00
2747,Assault,Critical,18.612472,119.719739,2024-10-27 11:26:00
2748,Domestic Violence,High,11.89438,121.996225,2024-10-30 04:17:00
2749,Fire Incident,Critical,14.724212,122.029073,2024-03-06 03:39:00
2750,Drug Trafficking,Critical,7.226846,124.390405,2024-07-08 21:01:00
2751,Vandalism,Low,5.791198,123.518741,2024-01-18 15:21:00
2752,Robbery,High,11.701705,116.463935,2024-06-18 10:07:00
2753,Kidnapping,Critical,18.361894,117.514404,2024-08-20 14:57:00
2754,Domestic Violence,Critical,15.583483,123.372893,2024-01-15 00:31:00
2755,Cybercrime,High,5.329184,123.862164,2024-10-29 03:34:00
2756,Assault,High,7.801742,116.396061,2024-06-16 02:54:00
2757,Public Disturbance,Low,9.891341,116.886902,2024-09-25 01:19:00
2758,Drug Possession,High,7.978897,121.89853,2024-07-23 22:07:00
2759,Burglary,High,12.152315,117.758497,2024-05-26 18:58:00
2760,Burglary,High,7.740814,125.877209,2024-10-12 21:44:00
2761,Homicide,Critical,14.106477,120.968147,2024-11-20 10:26:00
2762,Fire Incident,Critical,7.864261,117.239628,2024-10-09 03:12:00
2763,Homicide,Critical,15.399388,125.616578,2024-05-25 17:44:00
2764,Cybercrime,Medium,17.41313,124.996463,2024-09-19 19:51:00
2765,Terrorism Threat,Critical,5.761146,122.887294,2024-07-02 17:49:00
2766,Drug Trafficking,High,9.338622,118.380659,2024-05-11 17:47:00
2767,Domestic Violence,High,11.994298,123.919363,2024-08-26 09:00:00
2768,Terrorism Threat,Critical,18.779213,122.619943,2024-04-30 08:04:00
2769,Public Disturbance,Medium,12.851618,119.138767,2024-06-29 23:10:00
2770,Assault,High,17.381773,125.379495,2024-02-06 10:18:00
2771,Theft,High,18.022232,119.337912,2024-10-04 17:48:00
2772,Drug Possession,Medium,5.74953,118.368395,2024-05-18 22:13:00
2773,Fraud,High,6.065393,120.592357,2024-01-17 07:22:00
2774,Cybercrime,Medium,17.579304,119.322551,2024-07-10 07:27:00
2775,Terrorism Threat,Critical,18.021761,125.760982,2024-05-29 00:47:00
2776,Homicide,Critical,17.871689,124.186866,2024-01-23 02:42:00
2777,Public Disturbance,Low,5.200817,116.947048,2024-06-19 23:28:00
2778,Terrorism Threat,Critical,17.177085,122.377547,2024-07-17 21:22:00
2779,Burglary,Medium,14.840274,121.276975,2024-04-21 15:01:00
2780,Drug Trafficking,High,10.565545,120.151675,2024-01-28 01:26:00
2781,Public Disturbance,Medium,16.626317,120.536667,2024-01-10 15:53:00
2782,Robbery,High,18.432004,125.640134,2024-07-24 00:46:00
2783,Public Disturbance,Low,16.227174,116.268542,2024-07-17 00:53:00
2784,Drug Trafficking,High,14.655453,124.913893,2024-02-02 03:06:00
2785,Fraud,High,16.087493,123.871263,2024-02-04 10:31:00
2786,Cybercrime,High,6.237824,120.040269,2024-12-10 01:06:00
2787,Drug Possession,High,14.220419,120.083995,2024-04-16 02:13:00
2788,Domestic Violence,Critical,10.698023,122.38233,2024-09-27 23:05:00
2789,Terrorism Threat,Critical,18.769179,124.440446,2024-04-17 12:04:00
2790,Public Disturbance,Medium,10.044604,120.748825,2024-07-03 08:59:00
2791,Kidnapping,Critical,9.659257,119.945356,2024-12-05 17:38:00
2792,Terrorism Threat,Critical,15.551846,125.4798,2024-04-29 14:56:00
2793,Robbery,Critical,12.08894,125.456827,2024-04-15 14:56:00
2794,Domestic Violence,High,16.91537,122.310619,2024-05-29 20:50:00
2795,Fire Incident,Critical,6.144408,120.608737,2024-03-22 11:14:00
2796,Robbery,High,13.056504,118.801889,2024-04-29 22:22:00
2797,Vandalism,Medium,11.84852,119.58036,2024-09-28 20:16:00
2798,Fire Incident,Critical,12.323694,125.01297,2024-06-08 12:33:00
2799,Traffic Accident,High,14.629213,126.867456,2024-06-13 10:23:00
2800,Terrorism Threat,Critical,7.179817,123.633371,2024-05-17 03:19:00
2801,Theft,Medium,11.932841,126.074281,2024-08-11 05:27:00
2802,Vandalism,Medium,9.240006,118.301684,2024-03-11 07:59:00
2803,Drug Trafficking,High,5.22708,119.253625,2024-05-30 19:06:00
2804,Drug Possession,Medium,5.938306,120.978593,2024-03-27 14:51:00
2805,Fraud,High,14.262191,116.116253,2024-08-06 14:38:00
2806,Domestic Violence,Critical,10.248823,119.341653,2024-12-14 09:20:00
2807,Robbery,Critical,18.678188,121.499943,2024-09-12 22:51:00
2808,Theft,High,14.808841,125.472924,2024-10-06 10:36:00
2809,Homicide,Critical,10.917823,122.458372,2024-09-12 15:07:00
2810,Public Disturbance,Low,10.319542,126.590451,2024-03-04 05:26:00
2811,Public Disturbance,Medium,12.612289,116.912612,2024-03-09 10:52:00
2812,Terrorism Threat,Critical,10.317916,119.71121,2024-12-07 17:15:00
2813,Robbery,Critical,9.33739,124.548801,2024-11-24 13:16:00
2814,Drug Trafficking,Critical,6.329353,123.522062,2024-01-21 13:27:00
2815,Terrorism Threat,Critical,5.967395,117.993566,2024-07-19 01:26:00
2816,Fire Incident,Critical,16.218307,121.892292,2024-02-05 11:21:00
2817,Burglary,Medium,14.775032,121.402089,2024-11-24 22:28:00
2818,Cybercrime,Medium,5.557431,122.612324,2024-11-06 17:40:00
2819,Homicide,Critical,14.615303,126.654212,2024-02-25 22:32:00
2820,Drug Trafficking,Critical,11.807464,116.062617,2024-05-08 14:51:00
2821,Fire Incident,Critical,5.614245,118.009456,2024-09-04 15:09:00
2822,Public Disturbance,Low,14.993591,124.892604,2024-03-25 12:48:00
2823,Homicide,Critical,7.302066,117.451989,2024-01-18 05:48:00
2824,Terrorism Threat,Critical,11.946039,124.737711,2024-11-09 02:19:00
2825,Theft,High,13.887648,117.169609,2024-12-10 21:46:00
2826,Robbery,Critical,11.108076,123.722525,2024-02-18 17:50:00
2827,Assault,High,8.678858,126.435282,2024-09-17 10:15:00
2828,Public Disturbance,Medium,12.09959,118.675552,2024-04-10 03:27:00
2829,Homicide,Critical,5.33753,116.950153,2024-05-16 00:24:00
2830,Drug Trafficking,Critical,14.238068,122.005108,2024-07-10 12:22:00
2831,Public Disturbance,Low,18.592115,123.21889,2024-10-27 22:10:00
2832,Homicide,Critical,12.835332,118.554731,2024-04-17 07:46:00
2833,Cybercrime,Medium,15.45299,120.297807,2024-09-27 18:41:00
2834,Robbery,High,6.578536,123.325023,2024-01-07 10:47:00
2835,Cybercrime,Medium,9.473409,118.680438,2024-12-15 19:24:00
2836,Drug Trafficking,High,14.296509,121.26103,2024-06-04 22:03:00
2837,Homicide,Critical,7.413852,122.083358,2024-02-21 15:23:00
2838,Kidnapping,Critical,14.339153,125.436302,2024-04-15 21:05:00
2839,Assault,Critical,12.187384,126.860979,2024-04-29 22:54:00
2840,Vandalism,Medium,16.756793,119.978948,2024-06-13 02:08:00
2841,Burglary,High,5.835422,120.750581,2024-08-21 08:55:00
2842,Fire Incident,Critical,5.387313,123.388216,2024-09-29 02:34:00
2843,Fire Incident,Critical,11.297597,125.200097,2024-06-12 15:17:00
2844,Kidnapping,Critical,11.711121,126.443267,2024-10-23 00:39:00
2845,Drug Possession,Medium,13.385704,119.163904,2024-02-24 15:41:00
2846,Fraud,Medium,10.84243,122.178553,2024-04-15 23:54:00
2847,Robbery,Critical,8.883452,119.089168,2024-09-05 15:50:00
2848,Cybercrime,High,17.870575,125.409168,2024-12-08 04:18:00
2849,Public Disturbance,Medium,15.603848,125.234585,2024-04-09 22:55:00
2850,Public Disturbance,Medium,6.273828,121.386431,2024-09-06 08:02:00
2851,Assault,Critical,13.807699,126.27577,2024-07-29 09:42:00
2852,Vandalism,Medium,17.975478,119.565808,2024-06-23 08:04:00
2853,Drug Trafficking,Critical,18.61277,118.110312,2024-08-31 22:31:00
2854,Fraud,High,8.694742,120.662329,2024-05-17 03:42:00
2855,Kidnapping,Critical,16.231422,123.571654,2024-05-18 07:53:00
2856,Traffic Accident,High,7.862503,121.089595,2024-05-06 06:39:00
2857,Homicide,Critical,15.144298,125.637602,2024-06-28 21:06:00
2858,Drug Trafficking,Critical,7.56309,123.122251,2024-12-27 20:55:00
2859,Traffic Accident,Medium,10.482823,123.887456,2024-11-30 06:59:00
2860,Domestic Violence,High,8.56616,116.792553,2024-03-31 14:33:00
2861,Fire Incident,Critical,16.383603,126.822543,2024-01-03 09:05:00
2862,Assault,High,16.367877,118.802919,2024-12-26 11:43:00
2863,Terrorism Threat,Critical,18.086514,122.057086,2024-07-20 18:31:00
2864,Fraud,Medium,8.719817,126.797354,2024-12-22 11:40:00
2865,Homicide,Critical,11.669154,120.255732,2024-03-27 23:26:00
2866,Kidnapping,Critical,7.535466,119.974684,2024-02-09 16:29:00
2867,Robbery,High,8.882984,122.033398,2024-07-14 10:52:00
2868,Kidnapping,Critical,15.974189,126.183226,2024-11-04 05:04:00
2869,Drug Trafficking,High,17.478362,122.232241,2024-01-08 04:14:00
2870,Homicide,Critical,9.726483,122.86796,2024-07-20 19:57:00
2871,Cybercrime,High,8.369524,118.424814,2024-07-13 05:32:00
2872,Traffic Accident,Medium,7.123841,122.090813,2024-08-18 15:02:00
2873,Vandalism,Low,16.279944,125.076313,2024-05-27 22:08:00
2874,Theft,Medium,6.276489,124.145017,2024-07-15 09:51:00
2875,Public Disturbance,Low,6.339571,125.299205,2024-06-09 21:47:00
2876,Vandalism,Medium,13.534501,125.810737,2024-06-09 10:44:00
2877,Burglary,Medium,5.044357,123.382778,2024-11-12 21:33:00
2878,Fire Incident,Critical,11.246313,118.553988,2024-02-29 17:00:00
2879,Fraud,High,11.195386,124.130808,2024-10-06 23:11:00
2880,Fire Incident,Critical,5.322372,124.415614,2024-05-29 08:53:00
2881,Public Disturbance,Medium,16.054229,121.763289,2024-08-22 12:45:00
2882,Theft,High,12.105831,120.266907,2024-11-17 23:49:00
2883,Drug Trafficking,Critical,7.02322,116.850926,2024-10-02 00:09:00
2884,Drug Possession,High,7.899833,119.45633,2024-10-21 23:40:00
2885,Burglary,Medium,15.009073,125.882979,2024-10-03 07:15:00
2886,Public Disturbance,Low,14.61089,122.1964,2024-02-17 02:37:00
2887,Terrorism Threat,Critical,14.982975,116.240672,2024-09-08 08:31:00
2888,Traffic Accident,High,5.286918,120.79921,2024-11-20 06:39:00
2889,Fraud,Medium,11.123073,119.830531,2024-07-14 23:14:00
2890,Traffic Accident,High,11.699431,117.853958,2024-05-22 12:19:00
2891,Robbery,Critical,10.104006,124.367813,2024-03-06 12:23:00
2892,Drug Possession,Medium,13.616299,122.081064,2024-07-01 07:54:00
2893,Assault,Critical,11.343412,119.224681,2024-11-13 09:47:00
2894,Burglary,Medium,8.207241,119.427582,2024-02-18 15:02:00
2895,Vandalism,Low,13.693225,122.2987,2024-05-08 02:50:00
2896,Cybercrime,High,18.188225,125.844142,2024-06-21 00:41:00
2897,Theft,Medium,13.436881,116.847522,2024-03-14 22:01:00
2898,Burglary,Medium,12.475347,124.569652,2024-09-25 15:31:00
2899,Drug Possession,Medium,12.471203,118.054874,2024-01-07 08:51:00
2900,Domestic Violence,High,15.728895,121.645705,2024-01-16 02:04:00
2901,Robbery,Critical,6.889287,116.531789,2024-04-23 12:42:00
2902,Kidnapping,Critical,8.386958,122.69866,2024-09-24 09:07:00
2903,Burglary,High,8.441045,117.926595,2024-03-21 00:13:00
2904,Vandalism,Low,13.961906,124.29965,2024-02-18 20:12:00
2905,Fire Incident,Critical,6.90266,119.159227,2024-12-22 18:36:00
2906,Fire Incident,Critical,12.70442,123.988584,2024-12-05 18:46:00
2907,Traffic Accident,High,15.522838,121.758175,2024-10-23 20:41:00
2908,Drug Possession,High,6.767358,116.400583,2024-02-23 11:03:00
2909,Traffic Accident,High,6.617507,125.945817,2024-10-05 13:56:00
2910,Fire Incident,Critical,9.193251,116.262634,2024-12-20 18:48:00
2911,Drug Trafficking,High,8.017986,124.525793,2024-04-17 03:59:00
2912,Terrorism Threat,Critical,17.112761,124.695767,2024-04-11 19:58:00
2913,Cybercrime,High,8.422885,116.180158,2024-06-14 08:21:00
2914,Terrorism Threat,Critical,8.540879,120.391631,2024-12-04 18:02:00
2915,Traffic Accident,Medium,11.48619,120.5738,2024-02-07 09:20:00
2916,Vandalism,Low,17.558544,126.150214,2024-08-03 02:48:00
2917,Traffic Accident,Medium,9.907772,126.003312,2024-11-11 13:54:00
2918,Assault,Critical,9.966841,121.638177,2024-12-13 10:04:00
2919,Robbery,Critical,5.948579,119.645976,2024-08-13 23:36:00
2920,Drug Possession,Medium,18.889394,117.605329,2024-07-15 07:45:00
2921,Robbery,High,12.133094,122.93742,2024-09-27 08:21:00
2922,Theft,High,10.647769,124.783623,2024-12-01 04:10:00
2923,Traffic Accident,High,8.98898,116.56008,2024-03-30 18:47:00
2924,Terrorism Threat,Critical,15.618895,120.76749,2024-01-27 07:52:00
2925,Assault,High,18.061266,120.157175,2024-11-16 07:08:00
2926,Burglary,Medium,6.990957,126.064943,2024-03-08 20:36:00
2927,Fire Incident,Critical,8.860638,118.422613,2024-02-02 01:11:00
2928,Cybercrime,Medium,18.349835,118.139428,2024-05-21 00:31:00
2929,Fraud,Medium,10.976761,122.250055,2024-06-02 08:46:00
2930,Theft,Medium,7.28748,116.412071,2024-12-17 11:10:00
2931,Assault,High,11.556293,126.79317,2024-12-25 08:13:00
2932,Homicide,Critical,6.119573,121.055669,2024-09-06 13:45:00
2933,Traffic Accident,High,18.379358,118.838917,2024-08-28 17:39:00
2934,Domestic Violence,High,14.348526,125.188945,2024-07-22 03:15:00
2935,Vandalism,Low,16.409046,120.772607,2024-07-17 04:50:00
2936,Domestic Violence,Critical,11.984241,123.967045,2024-10-21 16:48:00
2937,Robbery,Critical,16.223433,118.834065,2024-04-17 17:59:00
2938,Vandalism,Low,17.330446,118.736118,2024-04-21 14:22:00
2939,Homicide,Critical,14.763344,121.56428,2024-10-27 11:29:00
2940,Fire Incident,Critical,10.870081,119.643344,2024-02-29 01:50:00
2941,Vandalism,Low,13.722814,126.433408,2024-02-18 07:02:00
2942,Domestic Violence,High,11.098728,124.965669,2024-04-22 04:08:00
2943,Fraud,High,18.697021,119.671644,2024-09-26 16:51:00
2944,Homicide,Critical,9.312104,121.35172,2024-12-24 03:53:00
2945,Fire Incident,Critical,13.237925,120.458495,2024-06-20 04:52:00
2946,Cybercrime,Medium,13.548018,117.813839,2024-04-25 22:04:00
2947,Domestic Violence,Critical,16.94478,117.107258,2024-02-29 22:28:00
2948,Theft,Medium,12.565186,121.419133,2024-03-08 05:19:00
2949,Kidnapping,Critical,18.885722,116.02296,2024-05-09 07:18:00
2950,Robbery,High,9.079922,125.279378,2024-09-17 03:24:00
2951,Assault,High,7.313102,119.407441,2024-03-13 19:07:00
2952,Robbery,High,18.834585,122.757997,2024-05-19 23:46:00
2953,Drug Possession,High,16.538673,121.393961,2024-07-13 15:56:00
2954,Cybercrime,Medium,16.645231,119.128893,2024-02-17 06:57:00
2955,Terrorism Threat,Critical,13.486348,118.859804,2024-03-10 23:49:00
2956,Public Disturbance,Low,14.646448,116.352371,2024-09-03 14:28:00
2957,Drug Possession,High,16.343791,119.946271,2024-08-11 02:42:00
2958,Cybercrime,High,10.851574,126.235468,2024-08-13 05:51:00
2959,Domestic Violence,High,8.369538,117.63593,2024-04-23 00:39:00
2960,Robbery,High,5.822473,125.626558,2024-04-17 12:53:00
2961,Homicide,Critical,18.97516,117.387207,2024-02-23 11:29:00
2962,Cybercrime,High,14.628161,122.371973,2024-12-16 16:30:00
2963,Fraud,High,6.716659,123.087421,2024-08-08 07:22:00
2964,Drug Trafficking,Critical,14.186543,120.006303,2024-10-11 13:37:00
2965,Drug Trafficking,Critical,5.924775,116.345175,2024-07-02 15:11:00
2966,Fire Incident,Critical,7.611875,121.473786,2024-10-16 10:38:00
2967,Domestic Violence,Critical,6.860646,119.59599,2024-11-03 13:04:00
2968,Domestic Violence,High,5.104142,124.615273,2024-07-01 11:33:00
2969,Fraud,Medium,11.816519,126.872057,2024-04-17 21:25:00
2970,Robbery,High,8.360327,122.64314,2024-07-21 07:59:00
2971,Drug Trafficking,High,10.850183,124.479459,2024-09-19 16:10:00
2972,Domestic Violence,Critical,9.720517,117.15057,2024-12-30 20:57:00
2973,Drug Trafficking,High,7.069282,123.483913,2024-07-18 02:48:00
2974,Fire Incident,Critical,17.454209,126.929942,2024-05-23 04:54:00
2975,Fraud,Medium,11.369335,123.910179,2024-07-30 07:29:00
2976,Terrorism Threat,Critical,5.623191,119.658659,2024-10-23 14:43:00
2977,Assault,Critical,16.613739,120.589696,2024-12-03 13:00:00
2978,Vandalism,Medium,16.68723,118.451895,2024-07-11 17:58:00
2979,Cybercrime,Medium,16.434308,123.352755,2024-07-04 01:27:00
2980,Fire Incident,Critical,8.715123,121.838171,2024-01-30 12:33:00
2981,Vandalism,Medium,8.34572,116.024755,2024-02-04 18:43:00
2982,Assault,Critical,12.493607,125.894433,2024-10-30 11:19:00
2983,Theft,High,15.764612,123.296456,2024-12-27 15:20:00
2984,Drug Trafficking,Critical,15.915447,125.407573,2024-10-10 06:43:00
2985,Domestic Violence,High,12.630886,118.202828,2024-11-08 18:03:00
2986,Assault,Critical,14.055802,126.412364,2024-01-16 01:35:00
2987,Homicide,Critical,6.818285,124.243513,2024-07-07 00:15:00
2988,Drug Possession,High,14.405352,120.571332,2024-11-06 12:44:00
2989,Drug Trafficking,High,10.060015,124.41602,2024-07-29 06:46:00
2990,Cybercrime,Medium,6.067161,117.711255,2024-03-29 10:19:00
